source,target
835614453433511936,45473463
835614453433511936,2670726740
230902614,39116717
482290358,150884948
3359467833,117802244
779705649529753601,150884948
3234255214,796180188946112512
3080277849,724991849912500224
235365379,148339735
3060920902,4187909913
2370751057,39116717
2773220135,4550182613
179263223,73995962
157748573,4871071691
3003832932,30857469
3003832932,2670726740
38960783,796180188946112512
792457828032217089,182925466
792457828032217089,4871071691
2550624607,259840707
892159520524382209,148339735
3063523700,111123176
3063523700,1540034828
548821505,150884948
3024192069,148339735
3063523700,4529320173
68549357,137748012
915323014690037762,304092926
2773220135,198883031
1083233024,150884948
3063523700,198883031
755723461,4529320173
3063523700,134910253
371412771,150884948
1660555627,796180188946112512
474118167,62501888
2773220135,148339735
827351401449799686,4529320173
706682050401718272,39522911
717840174382768128,1151388890
211301317,896143970576863232
211301317,39522911
1666355004,833907972
1666355004,2670726740
163438122,39116717
8373962,66742665
898336800892235777,182925466
431237786,304092926
946865078896332802,148339735
954393819495137280,796180188946112512
2171347651,198883031
308162729,2670726740
257096349,31139434
257096349,39522911
850735564131356674,198883031
208614492,150884948
1556206579,150884948
637149037,796180188946112512
206649425,304092926
769128018895921152,148339735
792457828032217089,134910253
152836582,304092926
1547353945,198883031
766773089090895872,150884948
710637377455333377,718644673405960192
757801212,39116717
2205950088,150884948
373756854,39116717
167045087,150884948
915787628,718644673405960192
180813170,150884948
2651091905,1540034828
2651091905,3090382647
199481595,150884948
3972213801,4529320173
935961157722099714,148339735
3060920902,80575628
200731701,796180188946112512
399624221,11542482
813462624956518401,805013151355904000
4228467330,39522911
3930961283,150884948
272203696,30857469
272203696,2670726740
56733955,62501888
714255642291265536,150884948
330967960,950515749587734528
151936849,951066351124217856
483584314,4529320173
969040309,45013575
969040309,2670726740
320929236,1540034828
952356764,796180188946112512
257619002,150884948
3333310113,150884948
883292999920254977,833907972
883292999920254977,2670726740
189766259,860828689
906990357136773125,150884948
710575653289107456,951066351124217856
3772580962,150884948
310874293,954181259374268416
983834520,2670726740
932306008860495873,876928055100526592
932306008860495873,2670726740
186599899,150884948
2712820752,312923505
122781291,796180188946112512
2773220135,150884948
320929236,796180188946112512
61046593,158837648
222279996,39116717
724773661,148339735
3930961283,724991849912500224
3307544067,626725650
319762684,75622527
2712625611,150884948
2787474800,45473463
2787474800,2670726740
2990206665,150884948
3435066004,134910253
3307544067,796180188946112512
4197175181,150884948
4438133241,4529320173
3750953657,366221788
4570874421,724991849912500224
3350715423,150884948
3307544067,31139434
714255642291265536,75622527
195855213,150884948
87496826,150884948
2500762786,4707533116
586033644,39116717
33897947,717442336238780416
3371425240,1540034828
4509747193,119545041
4509747193,79729851
2329640401,150884948
1688981280,4529320173
73995962,76699270
73995962,2670726740
73995962,1540034828
167088330,2174933335
4159891463,312923505
56652496,67783448
884244797145448448,182925466
897187711676710914,876928055100526592
897187711676710914,2670726740
153573436,45473463
153573436,2670726740
69031017,799512161177452544
724773661,4529320173
130233687,39116717
173310216,4707533116
378896460,796180188946112512
4159891463,134910253
1247282148,436827449
2990206665,312923505
1475684648,796180188946112512
3293816845,3090382647
3293816845,218229279
897187711676710914,2174933335
897187711676710914,2670726740
2595739767,2174933335
2595739767,2670726740
2422349313,312923505
904110944485351424,1584076484
904110944485351424,724991849912500224
81448760,796180188946112512
2422349313,198883031
904110944485351424,1483213278
826511202603921408,131574396
826511202603921408,2670726740
2821756601,4529320173
1708119518,796180188946112512
864684334325911552,30857469
864684334325911552,2670726740
915686497315164160,531305574
1934559380,74763991
1934559380,45447020
1934559380,83454542
1934559380,2665976977
4824244000,148339735
73995962,74763991
4635610600,830220476739940357
4635610600,830220476739940357
32401333,312923505
4635610600,830220476739940357
352814371,134910253
106165283,833907972
106165283,2670726740
196111874,2670726740
188557860,3374198391
120799500,312923505
2811462838,45473463
2811462838,2670726740
2482580201,218618223
3623938043,4529320173
4635610600,830220476739940357
1373629770,2360545904
2968916219,4529320173
4189674106,312923505
221393598,30857469
221393598,2670726740
3401576645,1584076484
871788131888099328,896143970576863232
871788131888099328,39522911
375663988,134910253
798677601900494848,832959782332010497
2998557961,2910055157
2852557295,796180188946112512
779345912430792704,4871071691
382753072,148339735
924297378,626725650
808131444191232000,4774342997
808131444191232000,227876497
808131444191232000,901627615538286592
808131444191232000,105613439
808131444191232000,131574396
808131444191232000,705051194415308800
927529662955311104,796180188946112512
185191033,4707533116
896143970576863232,71310152
330967960,896143970576863232
330967960,39522911
951082898546921472,717442336238780416
792457828032217089,724991849912500224
1525713744,4529320173
871788131888099328,717442336238780416
2422349313,4529320173
956291395119124481,1428958772
956291395119124481,2670726740
956291395119124481,39522911
2422349313,4529320173
57174123,796180188946112512
405852392,50038380
195873510,63511700
609771750,4871071691
2305690178,717442336238780416
798271924577112064,2670726740
798271924577112064,31139434
709911025081065476,4707533116
714255642291265536,198883031
756530855422615552,796180188946112512
3048575879,2670726740
3046862916,4707533116
2773220135,134910253
65670048,626725650
780371988,796180188946112512
117811132,30857469
117811132,2670726740
714255642291265536,312923505
130215393,2670726740
709911025081065476,312923505
896143970576863232,39522911
392449722,4529320173
2855684781,58500178
987807842,4529320173
386273245,2550624607
431614583,182925466
3249520054,121039771
3249520054,2670726740
709911025081065476,4529320173
4270874422,724991849912500224
991656648,76049312
431614583,134910253
164299710,312923505
392449722,4707533116
3048575879,2670726740
3104881461,312923505
2550624607,81135963
991656648,796180188946112512
1945437912,796180188946112512
103739393,131574396
103739393,2670726740
548821505,4529320173
1447450081,2174933335
20196071,796180188946112512
41113764,312923505
4307159673,796180188946112512
3311072896,720359018410221568
792457828032217089,148339735
714582936188805120,796180188946112512
948914083436417024,706260089699569664
1151388890,2550624607
3354081249,49696756
3311072896,869741266610860032
195846630,4529320173
305029444,724991849912500224
346135127,796180188946112512
804815344422551552,198883031
150647694,4529320173
1458050774,4529320173
456184752,4529320173
3056596965,869741266610860032
174869487,268447935
174869487,2670726740
3056596965,876928055100526592
237504868,4529320173
170416855,796180188946112512
950279562,312923505
2593985479,45473463
2593985479,2670726740
942620618,148339735
487998525,58500178
399624221,39116717
456184752,1197039757
923303766824312832,796180188946112512
830052063891558400,796180188946112512
1669525345,30857469
1669525345,2670726740
228387414,796180188946112512
456184752,724991849912500224
1660587536,2174933335
942620618,2174933335
942620618,2174933335
942620618,2174933335
942620618,2174933335
942620618,2174933335
942620618,2670726740
398644017,4707533116
872085157955727360,2937812854
837539915285987328,39116717
1532507946,626725650
3119319749,876928055100526592
3119319749,2670726740
1029044250,1540034828
736705712789786624,2670726740
885256376343244800,4529320173
763390972583641088,796180188946112512
1056432584,4529320173
8952422,312923505
384288143,2363206814
173856215,744225149017284608
2357436137,41650084
703818482731712513,796180188946112512
64768118,45473463
64768118,2670726740
729085823895789568,724991849912500224
889104329747070976,4529320173
3368326677,4707533116
1278111720,744225149017284608
12747382,45473463
12747382,2670726740
777578359161225216,4529320173
885256376343244800,4529320173
53499995,131574396
3368326677,724991849912500224
4635610600,4529320173
3430434713,130494234
2570140446,796180188946112512
4588868777,724991849912500224
392792096,796180188946112512
804815344422551552,724991849912500224
1403421871,1458237528
144750908,148339735
416479269,1540034828
237504868,2174933335
4635610600,830220476739940357
4635610600,830220476739940357
858121624943513601,796180188946112512
1078579574,30857469
1078579574,2670726740
2595739767,4529320173
4635610600,830220476739940357
921510335353368576,744225149017284608
60881028,796180188946112512
1326592746,4529320173
3299917169,66742665
60992361,200191269
60992361,232036014
420938017,724991849912500224
880118434088067082,45473463
880118434088067082,2670726740
866778464044675072,312923505
1038802680,4529320173
471090694,1540034828
942620618,1584076484
804333754823147520,3234710669
804333754823147520,14594698
712749456085671938,796180188946112512
1562310235,1540034828
2577745148,67991016
2550624607,81135963
871788131888099328,39116717
270076179,3239867393
270076179,39522911
852282244076937216,796180188946112512
61046593,45473463
61046593,2670726740
1378217168,1540034828
2207385163,860828689
125397551,4707533116
76487789,796180188946112512
1378217168,796180188946112512
714255642291265536,1584076484
2802397790,860828689
415560628,469648236
714255642291265536,134910253
129823990,796180188946112512
46491067,796180188946112512
567538455,30857469
567538455,2670726740
370255827,30857469
370255827,2670726740
2182359842,796180188946112512
57935057,41650084
714255642291265536,121039771
714255642291265536,2670726740
987262435,2174933335
3518339055,1205746146
185032089,134910253
703686814452879361,4529320173
987262435,178738217
783055052068052992,4550112137
4475774841,796180188946112512
386273245,1367781954
272227257,724991849912500224
2990206665,724991849912500224
714255642291265536,4529320173
119110532,796180188946112512
1660587536,148339735
3234710669,14594698
3077578797,4529320173
125754512,62804559
880075561619660800,724991849912500224
147220412,796180188946112512
2562085430,45473463
2562085430,2670726740
415560628,469648236
1320349332,148339735
4758564017,796180188946112512
598839645,148339735
3432959230,809543208413827073
205721520,724991849912500224
925875715375091715,4529320173
778388845989597185,312923505
3234710669,266741252
187738320,4529320173
35672201,796180188946112512
714255642291265536,312923505
4195171642,4529320173
230558044,626725650
1059325368,30857469
1059325368,2670726740
225489831,724991849912500224
375787696,45473463
375787696,2670726740
448479531,796180188946112512
2368551963,4529320173
847844733410041856,796180188946112512
2336865151,4529320173
130602494,39522911
792457828032217089,724991849912500224
81577736,809543208413827073
52771436,501087788
913898128146870272,796180188946112512
130602494,71310152
778388845989597185,4529320173
922875202115121152,4529320173
1621346238,724991849912500224
899326212916596739,4529320173
205721520,4529320173
357222990,148339735
817152888250241024,366221788
714255642291265536,182925466
778388845989597185,134910253
778388845989597185,724991849912500224
163038938,62804559
64768118,626725650
776494649712271360,724991849912500224
187738320,3374198391
3435896139,626725650
172382823,2959738865
228552288,796180188946112512
2320932331,4529320173
163438122,62804559
2500762786,148339735
162762974,134910253
2649509616,3374198391
2175935989,39522911
330967960,39116717
600488374,792489036
1609079756,796180188946112512
163729899,134910253
4585134615,796180188946112512
897797321597046785,131574396
163729899,4529320173
33076490,724991849912500224
2573631367,30857469
2573631367,2670726740
2736098224,4707533116
184639713,4707533116
2649509616,1584076484
1323071690,796180188946112512
16678140,45473463
16678140,2670726740
445194692,796180188946112512
4703770231,4529320173
923293047990968320,833907972
923293047990968320,2670726740
600488374,3301120439
3234710669,14594813
888039092474327042,76699270
839244108040372226,4529320173
712732013703380992,888999086048858112
2205950088,150884948
2205950088,2670726740
714255642291265536,724991849912500224
2999414207,599427558
331272179,724991849912500224
888176891798179840,148339735
359569903,62804559
330967960,3239867393
330967960,39522911
36117216,2174933335
1558921819,336584809
744703980719190016,148339735
600488374,9317502
384584139,332993154
122466378,796180188946112512
711710889657962496,150884948
711710889657962496,2670726740
2949163973,4707533116
103739393,39116717
2168783529,4529320173
849696700595875841,4529320173
4546139842,4529320173
3171823721,796180188946112512
939589441743675392,2670726740
33386714,3239867393
33386714,39522911
33386714,3239867393
33386714,39522911
3490738156,121039771
3490738156,2670726740
616617576,4529320173
930055245497028609,796180188946112512
1708119518,39116717
2838925913,4707533116
1556948144,312923505
383995281,796180188946112512
4195171642,198883031
734921425191108608,76699270
4195171642,724991849912500224
711710889657962496,134910253
2838925913,724991849912500224
109631661,4550317786
152997608,45473463
152997608,2670726740
162855032,796180188946112512
3239867393,39522911
804431579737165824,796180188946112512
54399482,34271853
301034179,4707533116
195846630,148339735
620200058,796180188946112512
50653789,45473463
50653789,2670726740
51136335,796180188946112512
2261953908,4529320173
811613413365469184,796180188946112512
129197353,4529320173
2154431417,4529320173
1891655984,4707533116
1708119518,62804559
141425893,4529320173
3435896139,1540034828
69761788,2670726740
81963594,796180188946112512
1625777142,148339735
3051666545,796180188946112512
356480163,741382796489396225
168765255,796180188946112512
779345912430792704,2174933335
779345912430792704,2670726740
557139629,724991849912500224
776424297632002048,4529320173
175915129,140494006
861126404267806720,4529320173
715891412336779264,2174933335
4486646963,312923505
907380596082700289,182925466
4486646963,312923505
4486646963,4871071691
1747333177,4529320173
2826391355,1540034828
929847565,4187909913
894705957292343296,796180188946112512
1075202977,796180188946112512
901285877200171009,4529320173
4909683448,4871071691
933067236704751618,312923505
951796637533458433,31139434
3830804962,796180188946112512
109631661,4550317786
770677291882049536,148339735
628797802,4550317786
160042226,336584809
350729407,796180188946112512
951972803724677120,796180188946112512
1365607806,198883031
123567016,58500178
826563712710483968,198883031
209761200,336584809
109631661,4550317786
109631661,2670726740
3003476044,796180188946112512
891494879368544256,4529320173
953123571047522304,796180188946112512
150264310,265169809
891494879368544256,200191269
891494879368544256,232036014
155342130,148339735
834408480995942400,724991849912500224
1725800208,312923505
140494006,175915129
1405508958,45473463
1405508958,2670726740
823565129711284224,2174933335
942793160,30857469
942793160,2670726740
901285877200171009,724991849912500224
1705649064,4707533116
2564470973,198883031
781821697171263488,519497576
372796630,4529320173
370953482,4707533116
1697778403,724991849912500224
370953482,210935992
370953482,2670726740
370953482,2670726740
781821697171263488,724991849912500224
807888243454840832,626725650
4028708099,312923505
453331799,796180188946112512
180769515,833907972
180769515,2670726740
160715140,796180188946112512
398882026,917392907086319616
1626598442,4529320173
179358101,833907972
179358101,2670726740
4028708099,724991849912500224
835174907700969473,312923505
628797802,4550317786
628797802,2670726740
2999414207,87021796
1542281066,2360545904
524790292,201121019
272166412,2914681581
69019854,2670726740
4601569703,2670726740
4601569703,131574396
142851504,2360545904
1606181900,899250105445953536
1277999094,2174933335
914688199938707456,361495653
914688199938707456,2670726740
169290793,312923505
2304334216,30857469
2304334216,2670726740
25079165,796180188946112512
807888243454840832,796180188946112512
823565129711284224,724991849912500224
3317940664,856578230643544065
1876586004,4896706619
157709147,150884948
157709147,2670726740
2993074306,796180188946112512
4279897774,312923505
709526952760254465,1540034828
897437167487680513,4529320173
593062050,2670726740
2500555868,148339735
3418221148,150884948
3418221148,2670726740
701056104978128896,724991849912500224
150257473,134910253
707161777742749696,312923505
3181289477,215095522
871135009737977860,810720879839760384
2730341277,2964803704
835198346604261377,724991849912500224
3251273773,312923505
860459995678289922,4529320173
903005463209545731,796180188946112512
2327817091,4529320173
176618654,62804559
4483779586,796180188946112512
2670569101,796180188946112512
610206288,4707533116
872102932640133124,45473463
872102932640133124,2670726740
4601569703,2670726740
3317940664,315355249
2593416042,745425442996428800
4104075556,150884948
4104075556,2670726740
885945632342585346,148339735
3343628122,796180188946112512
4585671976,150884948
4585671976,2670726740
951240000993193984,2474471474
133506376,39837411
133506376,36705462
133506376,252811416
133506376,81135963
256087514,724991849912500224
2648360758,796180188946112512
4269991413,148339735
383473483,724991849912500224
804691272871067648,3056596965
708648859581476864,3374198391
3391267341,1540034828
884193798783479808,724991849912500224
1340710190,4529320173
3493407857,796180188946112512
796304501028356096,4529320173
2469415756,55729783
776957220751806464,4529320173
866778464044675072,148339735
3251273773,134910253
4601569703,4529320173
200278023,4529320173
1918576363,796180188946112512
143955396,4529320173
708648859581476864,150884948
708648859581476864,2670726740
1337390754,796180188946112512
371932589,1023164432
371932589,1327249620
371932589,4875357723
371932589,417175766
215095522,4529320173
70572624,312923505
101221545,856578230643544065
2469415756,796180188946112512
183232302,121039771
183232302,2670726740
169334492,796180188946112512
1210951297,909801662482669568
941069487868129281,724991849912500224
259803818,599427558
470437969,724991849912500224
903382742498500608,150884948
903382742498500608,2670726740
2329727725,796180188946112512
610206288,150884948
610206288,2670726740
120392199,4529320173
2648613022,30857469
2648613022,2670726740
760283410900328448,4529320173
706680291537117185,796180188946112512
4855039763,148339735
941069487868129281,4529320173
259921962,724991849912500224
190107683,4529320173
3739898001,796180188946112512
974960466,796180188946112512
236153319,4529320173
3708726675,724991849912500224
117382601,724991849912500224
2955423539,49696756
885909176660230146,30857469
885909176660230146,2670726740
1431189150,150884948
1431189150,2670726740
4550317786,2670726740
790648999539777536,796180188946112512
74897930,77210725
886026356806627328,268447935
886026356806627328,2670726740
474620376,97250580
208667444,148339735
2293624002,796180188946112512
848317269134290947,4550317786
51823666,2941624781
2815294772,796180188946112512
2350956690,134910253
708648859581476864,914563632654114816
132396861,724991849912500224
1257479564,796180188946112512
381658306,796180188946112512
199807745,724991849912500224
754239924770107392,724991849912500224
2887338737,796180188946112512
3083244298,796180188946112512
228213632,796180188946112512
914688199938707456,312923505
876494736948957186,744225149017284608
35651851,41292330
576677575,4529320173
551099696,4550317786
85688231,111123176
85688231,1540034828
880118434088067082,62804559
212319838,4529320173
705596576371220480,150884948
705596576371220480,2670726740
1277999094,724991849912500224
75031882,49696756
156213282,724991849912500224
2853238599,39116717
188418349,436827449
122111781,62804559
3181289477,724991849912500224
1210013696,724991849912500224
2990456067,4529320173
557139629,724991849912500224
228213632,76049312
962482298,796180188946112512
53573598,796180188946112512
116299236,2172348015
2294702125,4707533116
2278210369,724991849912500224
183454242,172141880
228213632,25562342
557139629,1584076484
373756854,62804559
532387753,134910253
4601569703,724991849912500224
2591850176,796180188946112512
1277999094,4529320173
840375104685113344,724991849912500224
228213632,39522911
128316546,41292330
2901528658,796180188946112512
129107370,131574396
903382742498500608,4529320173
1624049390,308892866
1624049390,138814032
51943270,40081799
437655625,1186657922
198617704,436827449
718273499828252672,1186657922
926659933,148339735
2280081659,1540034828
197464592,4529320173
823565129711284224,724991849912500224
185675740,4529320173
3407368811,150884948
3407368811,2670726740
1930649160,182600196
1529402443,724991849912500224
39160660,796180188946112512
96168106,287253105
96168106,23138365
96168106,34586817
96168106,63118359
96168106,208112870
96168106,67066876
903382742498500608,148339735
886435986217078784,768452286737702912
886435986217078784,127405802
122063921,4529320173
3092014920,2964803704
850717135378710528,4529320173
1128787717,39116717
2772926531,796180188946112512
2752951375,4529320173
207824592,4529320173
50653789,39116717
152028221,724991849912500224
2350956690,4529320173
185675740,308892866
185675740,138814032
2778495262,626725650
937484386794078209,198883031
2857667871,198883031
