Source,Target,Type,Id,Label,timeset,Weight
2421194956,1540034828,Directed,182,,,1
2911609431,1540034828,Directed,320,,,1
725006219220533248,1540034828,Directed,596,,,1
3432879567,1540034828,Directed,704,,,1
981675277,1540034828,Directed,782,,,1
2931938697,1540034828,Directed,881,,,1
101537126,1540034828,Directed,1111,,,1
259359647,1540034828,Directed,1118,,,1
14372459,1540034828,Directed,1133,,,1
2872868835,1540034828,Directed,1180,,,1
2608991923,1540034828,Directed,1306,,,1
433758827,1540034828,Directed,1378,,,1
41672013,1540034828,Directed,1620,,,1
439538054,1540034828,Directed,1627,,,1
63274600,1540034828,Directed,1915,,,1
200144882,1540034828,Directed,1947,,,1
537124775,1540034828,Directed,1948,,,1
411766569,1540034828,Directed,2188,,,1
322781647,1540034828,Directed,2471,,,1
784784314617692161,1540034828,Directed,2481,,,1
632385335,1540034828,Directed,2528,,,1
2651091905,1540034828,Directed,2651,,,1
320929236,1540034828,Directed,2668,,,1
1029044250,1540034828,Directed,2841,,,1
416479269,1540034828,Directed,2864,,,1
471090694,1540034828,Directed,2878,,,1
1562310235,1540034828,Directed,2882,,,1
1378217168,1540034828,Directed,2888,,,1
3435896139,1540034828,Directed,3027,,,1
2826391355,1540034828,Directed,3043,,,1
709526952760254465,1540034828,Directed,3110,,,1
3391267341,1540034828,Directed,3143,,,1
2280081659,1540034828,Directed,3247,,,1
471235904,1540034828,Directed,3272,,,1
201852414,1540034828,Directed,3292,,,1
180051073,1540034828,Directed,3316,,,1
4195597942,1540034828,Directed,3342,,,1
3379275742,1540034828,Directed,3424,,,1
2312167478,1540034828,Directed,3437,,,1
2874393736,1540034828,Directed,3488,,,1
70688885,1540034828,Directed,3498,,,1
3497253317,1540034828,Directed,3589,,,1
310301043,1540034828,Directed,3605,,,1
114287268,1540034828,Directed,3628,,,1
143221779,1540034828,Directed,3713,,,1
626215641,1540034828,Directed,3736,,,1
69561327,1540034828,Directed,3795,,,1
747757777955733504,1540034828,Directed,3853,,,1
700773742864158720,1540034828,Directed,3869,,,1
607642205,1540034828,Directed,3874,,,1
600175968,1540034828,Directed,3879,,,1
230921787,1540034828,Directed,4004,,,1
40312302,1540034828,Directed,4007,,,1
3995558116,1540034828,Directed,4022,,,1
422868215,1540034828,Directed,4047,,,1
298207476,1540034828,Directed,4052,,,1
303327272,1540034828,Directed,4065,,,1
2845256803,1540034828,Directed,4080,,,1
622502580,1540034828,Directed,4081,,,1
3711528923,1540034828,Directed,4114,,,1
746005723,1540034828,Directed,4187,,,1
634979607,1540034828,Directed,4194,,,1
405900747,1540034828,Directed,4196,,,1
54383010,1540034828,Directed,4212,,,1
169488471,1540034828,Directed,4220,,,1
2688049167,1540034828,Directed,4226,,,1
215425777,1540034828,Directed,4261,,,1
2538053700,1540034828,Directed,4292,,,1
2166920443,1540034828,Directed,4297,,,1
790637032951443456,1540034828,Directed,4310,,,1
2276760456,1540034828,Directed,4319,,,1
1071760459,1540034828,Directed,4334,,,1
14525893,1540034828,Directed,4336,,,1
3222706784,1540034828,Directed,4364,,,1
335434302,1540034828,Directed,4366,,,1
27702071,1540034828,Directed,4370,,,1
840736722,1540034828,Directed,4380,,,1
852870758909046784,1540034828,Directed,4449,,,1
908325427739062274,1540034828,Directed,4505,,,1
125140016,1540034828,Directed,4660,,,1
439397405,1540034828,Directed,4721,,,1
586179455,1540034828,Directed,4740,,,1
39408953,1540034828,Directed,4766,,,1
597918566,1540034828,Directed,4861,,,1
249776350,1540034828,Directed,4862,,,1
936333219812823040,1540034828,Directed,4883,,,1
229236338,1540034828,Directed,4895,,,1
955495153204191232,1540034828,Directed,4934,,,1
188589124,1540034828,Directed,5011,,,1
919397904,1540034828,Directed,5013,,,1
883693294907265025,1540034828,Directed,5023,,,1
517987558,1540034828,Directed,5032,,,1
1250263284,1540034828,Directed,5050,,,1
2878822398,1540034828,Directed,5052,,,1
521421497,1540034828,Directed,5067,,,2
51514819,1540034828,Directed,5086,,,1
1941783972,1540034828,Directed,5111,,,1
1592323494,1540034828,Directed,5143,,,1
518710047,1540034828,Directed,5275,,,1
24794302,1540034828,Directed,5282,,,1
1403421871,1540034828,Directed,5330,,,1
707324589966299138,1540034828,Directed,5338,,,1
857386628515549186,1540034828,Directed,5358,,,1
2359813703,1540034828,Directed,5364,,,1
210897042,1540034828,Directed,5376,,,1
2231351000,1540034828,Directed,5393,,,1
116566000,1540034828,Directed,5524,,,1
889839170629324800,1540034828,Directed,5572,,,1
119876678,1540034828,Directed,5614,,,1
572115982,1540034828,Directed,5654,,,1
1406282016,1540034828,Directed,5660,,,1
256620711,1540034828,Directed,5669,,,1
25677654,1540034828,Directed,5689,,,1
3130421673,1540034828,Directed,5706,,,1
96225988,1540034828,Directed,5711,,,1
730915863755362304,1540034828,Directed,5728,,,1
540282529,1540034828,Directed,5738,,,1
166328091,1540034828,Directed,5746,,,1
22735093,1540034828,Directed,5769,,,1
1626972277,1540034828,Directed,5781,,,1
78978220,1540034828,Directed,5806,,,1
2811415996,1540034828,Directed,5843,,,1
255111576,1540034828,Directed,5853,,,2
211293322,1540034828,Directed,5881,,,1
3071107360,1540034828,Directed,5884,,,1
918268963028692992,1540034828,Directed,5906,,,1
359660440,1540034828,Directed,5931,,,1
1393666200,1540034828,Directed,5937,,,1
926085590768148480,1540034828,Directed,5942,,,1
2722340043,1540034828,Directed,5973,,,1
1146768235,1540034828,Directed,5982,,,1
145779595,1540034828,Directed,5984,,,1
737054059421683712,1540034828,Directed,5998,,,1
1658326021,1540034828,Directed,6025,,,1
2180835212,1540034828,Directed,6026,,,1
430008952,1540034828,Directed,6037,,,1
2543623479,1540034828,Directed,6039,,,1
1451674394,1540034828,Directed,6042,,,1
853756662448082948,1540034828,Directed,6046,,,1
2314104872,1540034828,Directed,6050,,,1
3340210733,1540034828,Directed,6062,,,1
310956631,1540034828,Directed,6120,,,1
245471874,1540034828,Directed,6121,,,1
1493392668,1540034828,Directed,6158,,,1
304616490,1540034828,Directed,6171,,,1
4852363372,1540034828,Directed,6177,,,1
2522619401,1540034828,Directed,6201,,,1
96890257,1540034828,Directed,6224,,,1
1065628034,1540034828,Directed,6225,,,1
4828270217,1540034828,Directed,6228,,,1
3021609011,1540034828,Directed,6231,,,1
616554175,1540034828,Directed,6237,,,1
4517187567,1540034828,Directed,6240,,,1
1684820232,1540034828,Directed,6241,,,1
59171195,1540034828,Directed,6246,,,1
3317618397,1540034828,Directed,6253,,,1
981500473,1540034828,Directed,6264,,,1
2877461675,1540034828,Directed,6265,,,1
3039933215,1540034828,Directed,6278,,,1
3051371418,1540034828,Directed,6302,,,1
863075447415943173,1540034828,Directed,6318,,,1
202650796,1540034828,Directed,6324,,,1
39345697,1540034828,Directed,6327,,,1
2438790608,1540034828,Directed,6335,,,1
65742865,1540034828,Directed,6344,,,1
75383294,1540034828,Directed,6359,,,1
130297288,1540034828,Directed,6368,,,1
3918312682,1540034828,Directed,6370,,,1
707715562932211716,1540034828,Directed,6377,,,1
738172450995736576,1540034828,Directed,6382,,,1
2258318731,1540034828,Directed,6390,,,1
708112680419196928,1540034828,Directed,6393,,,1
2800964765,1540034828,Directed,6395,,,1
30041799,1540034828,Directed,6397,,,1
230551500,1540034828,Directed,6403,,,1
55268024,1540034828,Directed,6414,,,2
47120988,1540034828,Directed,6416,,,1
3161947306,1540034828,Directed,6422,,,1
2480367727,1540034828,Directed,6436,,,1
3364444047,1540034828,Directed,6446,,,1
3362469177,1540034828,Directed,6451,,,1
225854923,1540034828,Directed,6453,,,1
956217624211480578,1540034828,Directed,6457,,,1
53979508,1540034828,Directed,6462,,,1
3299693429,1540034828,Directed,6463,,,1
48509717,1540034828,Directed,6479,,,1
2260155472,1540034828,Directed,6482,,,1
3377252801,1540034828,Directed,6484,,,1
47206251,1540034828,Directed,6485,,,1
129667465,1540034828,Directed,6497,,,1
2474434115,1540034828,Directed,6677,,,1
2561755261,1540034828,Directed,6722,,,1
1013384215,1540034828,Directed,6806,,,1
176618654,1540034828,Directed,7250,,,1
793205185711599616,1540034828,Directed,7324,,,1
721155925105647616,1540034828,Directed,7392,,,1
1877598379,1540034828,Directed,7405,,,1
1904520518,1540034828,Directed,7425,,,1
330698624,1540034828,Directed,7444,,,1
2985880853,1540034828,Directed,7539,,,1
817173697501024256,1540034828,Directed,7592,,,1
3354081249,1540034828,Directed,7757,,,1
777904350685437953,1540034828,Directed,7769,,,1
2242934732,1540034828,Directed,7770,,,1
485197355,1540034828,Directed,7776,,,1
757971236,1540034828,Directed,7800,,,1
2829040042,1540034828,Directed,7810,,,1
705532928,1540034828,Directed,7822,,,1
56831391,1540034828,Directed,7823,,,1
929770668320874496,1540034828,Directed,7838,,,1
859044008,1540034828,Directed,7967,,,1
942122953235468288,1540034828,Directed,7977,,,1
142060361,1540034828,Directed,8036,,,1
51589813,1540034828,Directed,8071,,,1
3248158139,1540034828,Directed,8079,,,1
383309078,1540034828,Directed,8092,,,1
39419107,1540034828,Directed,8098,,,1
4329835817,1540034828,Directed,8103,,,1
3665430202,1540034828,Directed,8110,,,1
1367429280,1540034828,Directed,8111,,,1
613059957,1540034828,Directed,8138,,,1
2853238599,1540034828,Directed,8180,,,1
541661543,1540034828,Directed,8186,,,1
251742816,1540034828,Directed,8191,,,1
116293998,1540034828,Directed,8199,,,1
271954992,1540034828,Directed,8207,,,1
385063148,1540034828,Directed,8214,,,1
790648879586893824,1540034828,Directed,8230,,,1
4843911910,1540034828,Directed,8264,,,1
279754649,1540034828,Directed,8266,,,1
363848579,1540034828,Directed,8269,,,1
59626514,1540034828,Directed,8294,,,1
74326017,1540034828,Directed,8296,,,1
955459709422751744,1540034828,Directed,8297,,,1
2980018031,1540034828,Directed,8303,,,1
292488347,1540034828,Directed,8313,,,1
3548115142,1540034828,Directed,8316,,,1
429370660,1540034828,Directed,8318,,,1
222895276,1540034828,Directed,8321,,,1
553021042,1540034828,Directed,8323,,,1
722298842469806080,1540034828,Directed,8333,,,1
755979043388919808,1540034828,Directed,8337,,,1
221563892,1540034828,Directed,8366,,,1
2493629803,1540034828,Directed,8377,,,1
39565333,1540034828,Directed,8378,,,1
2828824684,1540034828,Directed,8396,,,1
92865851,1540034828,Directed,8415,,,1
2290982277,1540034828,Directed,8424,,,1
3075730149,1540034828,Directed,8432,,,1
203710371,1540034828,Directed,8444,,,1
733481512130228226,1540034828,Directed,8457,,,1
793922503743864836,1540034828,Directed,8475,,,1
284159967,1540034828,Directed,8514,,,1
803057674770382849,1540034828,Directed,8667,,,1
3224590432,1540034828,Directed,8725,,,1
1877886738,1540034828,Directed,8726,,,1
127262706,1540034828,Directed,8732,,,1
2327081116,1540034828,Directed,8745,,,1
514233754,1540034828,Directed,8782,,,1
754068845409828865,1540034828,Directed,8816,,,1
2453735875,1540034828,Directed,8887,,,1
823591207909675008,1540034828,Directed,8888,,,1
2720248632,1540034828,Directed,9022,,,1
4851292515,1540034828,Directed,9041,,,1
1032010255,1540034828,Directed,9052,,,1
3100613501,1540034828,Directed,9069,,,1
2189967503,1540034828,Directed,9120,,,1
80156246,1540034828,Directed,9131,,,1
1142512680,1540034828,Directed,9165,,,1
1546952630,1540034828,Directed,9166,,,1
919673023644479489,1540034828,Directed,9242,,,1
809123748590850048,1540034828,Directed,9253,,,1
389787690,1540034828,Directed,9256,,,1
2824407953,1540034828,Directed,9290,,,1
772109110309453824,1540034828,Directed,9295,,,1
1187322295,1540034828,Directed,9305,,,1
324068363,1540034828,Directed,9310,,,1
348552145,1540034828,Directed,9321,,,1
51925761,1540034828,Directed,9323,,,1
621139973,1540034828,Directed,9352,,,1
2208004735,1540034828,Directed,9366,,,1
206674050,1540034828,Directed,9368,,,1
328053891,1540034828,Directed,9369,,,1
907731799752810496,1540034828,Directed,9372,,,1
266774850,1540034828,Directed,9376,,,1
902297175077650432,1540034828,Directed,9386,,,1
74198459,1540034828,Directed,9447,,,1
884921137934860288,1540034828,Directed,11280,,,1
80329173,1540034828,Directed,11520,,,1
611294653,1540034828,Directed,11637,,,1
798641611915886592,1540034828,Directed,11656,,,2
549408467,1540034828,Directed,11802,,,1
231990260,1540034828,Directed,11933,,,1
184511780,1540034828,Directed,12296,,,1
164271643,1540034828,Directed,13040,,,1
943333386659213313,1540034828,Directed,13161,,,1
710322168261910528,1540034828,Directed,13307,,,1
1013631061,1540034828,Directed,13322,,,1
16436924,1540034828,Directed,13591,,,1
3262205265,1540034828,Directed,13652,,,1
918230010,1540034828,Directed,13872,,,1
151584335,1540034828,Directed,13936,,,1
859956017647542272,1540034828,Directed,13963,,,1
925875715375091715,1540034828,Directed,13967,,,1
885728909140140033,1540034828,Directed,14108,,,1
4487653995,1540034828,Directed,14290,,,1
799512161177452544,1540034828,Directed,14291,,,1
52076129,1540034828,Directed,14329,,,1
4195171642,1540034828,Directed,14389,,,1
2794306108,1540034828,Directed,14410,,,1
738720923625328640,1540034828,Directed,14503,,,1
37107116,1540034828,Directed,14583,,,1
3185118941,1540034828,Directed,14586,,,1
86383240,1540034828,Directed,14637,,,1
903833996,1540034828,Directed,14659,,,1
63615865,1540034828,Directed,14746,,,1
40533188,1540034828,Directed,14771,,,1
2265914863,1540034828,Directed,14796,,,1
272026401,1540034828,Directed,14802,,,1
2950563581,1540034828,Directed,14806,,,1
