source	target
3062624801	None
57059339	None
3332076843	227092614
1349982235	1873654801
2608748951	2741238362
309466488	None
714503076292460544	122389049
2531380864	44093823
727467787	None
54209603	787809535067033600
3496158917	421346436
25761099	57059339
45653638	None
3308966104	814097742117142528
2893578809	47603635
2250815844	None
819951451	66220255
52139442	17503188
927213097290477570	939052138004733952
728981023	66695161
1163038662	871133532810125312
794611698879631360	None
2477065406	2884022608
3354328371	None
74308519	None
306374173	None
176604582	421346436
920641566003355648	749935955927265280
751834093323685888	None
153208871	None
95790821	None
2279312257	94199538
742067616110551040	84076180
211295496	266861485
887684908419874818	84076180
764842920	None
2691929689	None
51705634	93943573
204200984	None
755519757143638020	None
806258917672157186	2571656740
442782179	None
858295099960295424	827183904926867456
149967654	None
75671727	None
912806243764510721	28958495
982963286	57059339
4100779937	None
395459424	141332306
2586711464	None
1334332183	2831838571
803646893519581186	None
1354995816	None
4099406907	84076180
32525195	48603515
182561268	84076180
57841031	None
61032604	2571656740
2752226806	2382519241
917192881	2238481201
468522775	None
295265779	83001152
705469936433569792	None
853420476533813248	None
829505478124240896	84076180
2810043837	None
151704804	2571656740
286849406	84076180
789864871559045120	84076180
3317809823	None
2655596646	567287640
164538791	2571656740
902309134590193665	None
14423093	None
795612744259084292	421346436
958954159	None
2550355971	2571656740
211295496	163319998
2178177967	None
888518733697863681	47850690
108029379	74804488
938868644410548225	2780022333
1163038662	None
894317314660851712	None
414839493	None
806665091085172736	None
163878873	328691962
156739855	None
28421494	68813560
67373410	None
40119256	2571656740
92009921	None
55949661	None
819951451	None
2726015161	None
223659474	90892822
407185116	123710016
97551306	2571656740
2981782384	729254742866669568
4307654596	84076180
1308213499	None
780214881236770816	None
825958952	84076180
911513143372861440	715975769479069696
2717102427	2571656740
391894032	None
742067616110551040	182088990
536515604	None
864926323072012289	2484226796
2881276291	2831838571
103426442	4153840335
829505478124240896	17503188
164855187	None
45980233	None
2920467863	2831838571
100049702	421119216
801828160887263236	2884022608
193958554	847897154
874395332112723968	3318337402
17236932	2571656740
93619594	758502368992436225
715103937272086528	84076180
152639688	None
725523958146174977	2722294315
771201196878995456	2269106148
61210922	873601783863685120
163878873	84076180
2613032362	84076180
261862338	None
319664153	3318337402
54209603	228379111
990053851	989053890
2613452944	939052138004733952
46814733	131512191
3011527191	328691962
263663895	37499660
2881276291	512590511
56526010	2549016857
2932874839	122978456
825958952	328691962
829505478124240896	328691962
275241130	84076180
540433704	None
740664116747067392	None
1459395337	918972047711178752
573875650	771843528062304256
853393190	123710016
568677856	84076180
4120381769	2571656740
54440370	None
34312410	17503188
2319117611	771843528062304256
266416630	3035584828
3052893085	2831838571
39588859	None
4875039376	None
1315182469	84076180
2740374468	None
748959551962095616	None
257233588	2571656740
107519471	None
2613452944	2571656740
512281231	None
113343220	None
55239775	None
41450550	None
96004495	328691962
63942368	75602435
2364602293	120897781
4913219446	None
3368599486	None
342784082	2549016857
494947324	None
44013091	None
189248501	66695161
66042422	None
104166499	None
2348510736	84076180
3321346853	547255380
16059716	None
89166998	None
943025934059425792	880525171664310272
357232550	186240150
956136003928027136	None
2613452944	90892822
130533702	None
4367826917	84076180
57304102	4783221709
362736769	None
437021163	123710016
735079211933782018	66695161
990053851	2549016857
166360070	85385808
519457514	939052138004733952
4852314015	85385808
1902829435	123710016
985882801	57059339
705986979884900352	94199538
902389717962031104	None
876654381524975616	2770479639
162544364	None
950827497561690112	84076180
463455575	829427823223963649
188931141	None
802293346194649090	727657859425701889
3333537946	None
911513143372861440	328691962
52798567	47603635
3403912923	17503188
224050553	1873654801
174705785	None
234539198	122978456
880175225383645184	320916324
4035833716	None
792021360180690945	None
421422283	None
3676897107	2484226796
293537433	None
533560843	2571656740
3321346853	547255380
56526010	17503188
719279518490472448	227092614
4852314015	725723860864262144
3476666597	2382519241
2500414682	122978456
2730802427	17503188
811476308	None
264117014	84076180
2313722023	84076180
54420833	None
225176248	774592682144464896
28476865	17503188
4687374032	2571656740
3304943651	2257104493
791035713974333441	2382519241
755421058577104900	900150527727730689
436189695	715975769479069696
1349982235	711026845374914562
849370902	1315713775
115498542	None
2482049775	2831838571
131512191	None
1973292248	3318337402
735661254409367552	920108809133219840
755561719624306688	222099435
2966724851	715975769479069696
952004708562063361	None
3062624801	920108809133219840
33484078	84076180
2770479639	37499660
3321346853	547255380
164538791	None
3246874912	47603635
850849999	764606346918518784
855877419479203842	None
211295496	4783221709
273539088	122978456
743555017	2571656740
788484614524370944	2571656740
2613906536	None
214160498	None
882822944749232128	None
747848018	123710016
219739064	122978456
46466899	2571656740
437021163	3655027815
180019961	None
4259722691	None
517485914	149967654
1796144778	227092614
911513143372861440	48603515
390076980	2571656740
86745547	57059339
475306640	84076180
1668930668	None
203361939	191504980
519457514	328691962
52031026	84076180
756597968002834432	83001152
2911277351	66695161
746032594991587328	2571656740
858825007195201536	1887267331
866433041899638784	None
187249758	None
54209603	91865068
421346436	None
317349015	755471637516922881
40119256	57059339
259924656	84076180
725523958146174977	123710016
956136003928027136	47603635
1069392037	None
2680939541	512590511
930285706827755520	900150527727730689
259488174	956203965842157569
581382950	3984605236
3389515959	84076180
704598358116208640	None
733688698986987524	227092614
2864763437	113029811
1051056432	None
471605095	2298433836
1867966603	None
2941484313	764606346918518784
47267529	117168693
2533460678	227092614
103426442	None
63845223	2180815704
42417661	None
3434278271	920108809133219840
942581679251755008	1183624166
139224451	84076180
722869951090991105	None
876654381524975616	715208809707356160
819951451	85385808
163730851	122978456
820997243633303552	None
254654389	227092614
2955836104	94199538
938868644410548225	66558968
192992008	None
990053851	2571656740
27497499	None
949050626373246978	2571656740
175887101	2306011382
3374875509	None
115470286	2484226796
2216883446	None
35770042	None
2393699237	84076180
760559929094705152	None
2326919625	122978456
244093693	None
249844029	174495249
95419833	None
163319998	294034676
955500151988244481	None
519457514	2549016857
873601783863685120	943991876444737536
751151052347564032	37499660
167485045	900150527727730689
353404980	None
391019805	None
1239107713	None
366264132	2571656740
858741367136288768	2428035731
479233079	2268746017
882741756206481410	None
259924656	48603515
3433712008	863975420
268533245	774592682144464896
2477065406	84076180
1628678647	2382519241
64813857	None
39287288	None
324456347	271939997
371782711	None
163319998	None
1276357164	None
426902285	227092614
355517146	70987200
134807606	None
432572780	None
4776294256	None
1037401650	950385654617305088
436189695	270880012
854295212742594560	2571656740
1315556131	None
32603326	None
275726290	764606346918518784
855216074446581760	57059339
246463894	328691962
4440576443	3035584828
1830000234	2484226796
827183904926867456	None
883501623703736320	84076180
720584073945726976	None
745282466924085250	None
213001994	4002107841
30510152	None
857477200655917056	None
69077101	None
230264307	84076180
2770479639	186155329
4076680397	None
389445148	905245740234141696
4750483413	84076180
56785259	None
4363814182	84076180
259924656	989053890
3788788635	227092614
751151052347564032	2571656740
2377672450	None
461007548	227092614
237019028	72894954
52548800	None
3700621997	84076180
261862338	None
1624094526	2549016857
839729004	57059339
911513143372861440	17503188
744546152876498944	2549016857
274806838	567287640
93704713	123710016
3330408322	None
178787817	314011384
33372382	84076180
63956802	None
191504980	None
62067729	84076180
990053851	123710016
726172134662410240	None
329347744	2407454725
64211210	28273350
893114267804860416	None
173851898	2571656740
876654381524975616	65665737
919596735722328065	758519817578086400
938868644410548225	51452407
2440599998	None
47987650	839873054473867265
142920312	None
1640911634	814097742117142528
786645901762789376	None
568677856	84076180
72038083	421346436
2864143719	2726015161
857459535266684928	84076180
317349015	2549016857
56802591	None
2584601602	2257104493
53178754	None
23656067	None
47699829	None
2911368665	3318337402
1681292484	774592682144464896
448332837	None
36879200	None
3332076843	900150527727730689
531658689	774592682144464896
71410621	None
710064146352627712	None
938868644410548225	3317809823
52245929	17503188
45653638	None
778959553	512590511
202430206	None
3902880539	None
873601783863685120	None
156739855	None
162207128	None
911513143372861440	47603635
211295496	863975420
2256970182	83001152
317740555	None
47837541	236440756
710610427093393408	2837552554
223659474	2700930528
196431331	None
20377420	None
731653316229382144	40417430
748972694947950592	949729936067190784
2515388319	951324955320487936
170375407	159240332
104166499	None
727657859425701889	None
89553741	758519817578086400
272095557	None
3700621997	15249841
47987650	83001152
390294578	None
33491581	84076180
326345787	789971899
1846585436	None
2737885500	227092614
742736657221312512	None
2655596646	951324955320487936
130533702	None
807307008047280128	None
167070377	814097742117142528
931546350667354113	4153840335
20999807	None
873742163015852033	None
3167409129	None
74476740	593623765
2730940732	512590511
3334012875	905245740234141696
2973100619	None
2780022333	None
3312288802	None
938868644410548225	855451568
238935545	None
162544364	2571656740
38890334	None
475246116	855456773070872576
68576745	951324955320487936
579416620	747184596094173184
259924656	2549016857
4249511247	94199538
3015347602	86570688
2581445056	421346436
183482646	None
819192224110014466	951324955320487936
82388714	954548720103718912
723265670922788864	None
382972614	122978456
813193647734882309	84076180
63815712	2884022608
88485970	None
938066297857986560	None
89166998	None
896050647577112576	None
517485914	3044770409
1912980763	2741238362
89553741	None
2515388319	900150527727730689
16256087	3983928853
819951451	2603672078
994598238	37499660
1442025541	227092614
47950368	None
2550355971	84076180
170694477	3318337402
62517611	84076180
162135549	2812454758
55708055	None
1926967933	902972899153371136
1359647718	2571656740
519457514	84076180
54420833	None
68855252	None
941430131603705856	None
106921393	227092614
876654381524975616	892172730497413120
930285706827755520	47603635
259924656	328691962
2230160022	951324955320487936
1201253028	750793091091722240
158538213	814097742117142528
952883685082230784	855456773070872576
129901863	None
2753663002	84076180
1061662579	227092614
904872542028038144	None
26986059	57059339
955977691299270656	None
911513143372861440	266861485
187632670	33372471
122389049	None
858741367136288768	955940979747557376
276514118	None
3655027815	None
397608745	953812354067820545
4924006127	None
3371979760	None
2778817262	89166998
810890931075502080	3035584828
299862125	2898539001
75602435	None
32525195	None
43476953	None
3283518257	2180815704
3234643566	57059339
46464531	57059339
65097483	None
195405563	84076180
956247701049487360	None
184107522	123710016
2766758711	57059339
185050010	367354771
2279735672	None
768444336883240960	None
947876223274946560	None
521224612	None
47488555	737085823473061888
230343091	None
4440576443	512590511
889961632193019906	None
4488017836	512590511
619185040	84076180
286530162	None
312864697	None
3786302297	None
940291042762510339	None
4091421083	742190877540552704
829735775373770753	None
3089284426	445489344
86938221	None
112641473	None
3398902755	84076180
1970397660	951324955320487936
184107522	83001152
317441061	None
42309663	None
307888489	57059339
3332076843	47603635
2932874839	328691962
756597968002834432	123710016
4852314015	47603635
118077341	749935955927265280
511137783	421346436
717507217675657216	57059339
268859460	727417915
223204024	None
33991083	None
942928336258588673	None
907660339193499648	764606346918518784
557626454	None
787440045477199872	84076180
131211142	2774914234
210177223	850863712013516800
259924656	2571656740
611063110	733808791691636736
164538791	123710016
475455771	None
41230380	951324955320487936
3216072949	68776394
788484614524370944	755471637516922881
1167535285	176580977
40119256	57059339
2717102427	2571656740
733395224467116032	2549016857
728162570121535488	None
761324519457980416	70987200
3347967190	83001152
1013741317	3983928853
611063110	2860694400
851177636	328691962
2982420123	920108809133219840
854440243138883585	None
725523958146174977	123713349
52548800	None
894815446838509571	863975420
935509204437266433	None
54209603	None
949060362460188673	863975420
487945221	160711313
46733994	2571656740
2549016857	None
2825054724	83001152
807210474760761344	722924527085297664
3041136538	None
51914304	84076180
834927890244460544	None
2672968199	None
1241913296	314011384
4603485693	84076180
748972694947950592	47603635
1024474278	None
1020417709	84076180
750124392882003968	None
93960906	2382519241
357232550	855456773070872576
785611974	2549016857
51514554	84076180
134225871	None
246772180	None
3079817236	855456773070872576
2178177967	None
162800553	49631017
261862338	None
106921393	619453594
1337678461	None
2741238362	None
398853028	None
519457514	27156531
509070938	624947388
89166998	None
1301847313	122978456
47323932	84076180
162163133	None
2847583571	2880932962
2255844356	70987200
57694231	2269106148
770325078945005568	47603635
735723034347069440	64286420
137301920	None
403298094	721501764
952001010767101954	896956337128710144
3030377505	None
771020626903572484	None
210177223	732209066236334080
126845298	2571656740
956181846504730625	84076180
1646449488	84076180
53973215	None
4482863662	814097742117142528
866020391541714944	17503188
1375239859	2571656740
745791065916084225	419001733
353967323	774592682144464896
829726271588425728	855456773070872576
922207842425298944	None
4270432109	None
317349015	2831838571
195514811	3078494090
62517611	905245740234141696
855216074446581760	715975769479069696
211295496	68056681
75652219	68776394
2751054320	57059339
227280535	None
956247701049487360	84076180
899724771436490753	722924527085297664
969800857	227092614
1651124424	3178451639
1918693386	None
907759547460321281	90892822
3354328371	None
47950368	None
1692904628	512590511
2611334186	None
199075804	3983928853
930830629964517376	951324955320487936
186854880	514897990
782746117863772160	84076180
811687455229444097	855456773070872576
1659884077	None
3091524917	57059339
858741367136288768	328691962
116251224	84076180
1037401650	847965980903051265
40119256	57059339
2225447099	None
1364857730	57059339
151265609	70987200
873601783863685120	None
2156661391	514897990
17364551	84076180
254739487	935872549359095808
4924006127	None
175759249	227092614
47950368	None
921517993309372417	771843528062304256
162157816	None
229955037	2571656740
788484614524370944	920108809133219840
500292823	None
4091421083	891296554870595585
119545972	94199538
56785259	None
2726015161	None
4520557354	951324955320487936
284227801	3983928853
2361604001	None
785611974	932820345492529152
100747016	84076180
990053851	855456773070872576
118268785	62052765
178655279	47603635
871531752317169666	None
557626454	2571656740
3355906462	83001152
4877704834	None
183265873	863975420
830042270506311680	873742163015852033
215376179	227092614
3319204219	3015077824
928937211827048448	84076180
2418450902	764606346918518784
113998361	227092614
788484614524370944	951324955320487936
538214938	266861485
68861002	84076180
748972694947950592	955465666437447681
191504980	None
2215712896	939052138004733952
2408102180	907803644430614529
1397688913	630511432
819951451	4105293736
809733283860856832	None
2755680829	None
224050553	801975857489342465
1069392037	47603635
35208660	2571656740
1570534500	None
1163038662	57059339
34237029	84076180
2223402358	186240150
226727810	None
332997355	None
750075638833352705	320916324
54721296	None
74476740	57059339
3241156071	227092614
475246116	855456773070872576
293537433	3062624801
1480835924	84076180
409736537	None
952001010767101954	619453594
757759657830146048	None
186155329	None
921145685759741952	None
922205485	512281231
273578949	53568364
65665737	None
4488017836	920108809133219840
139593881	880525171664310272
52548800	None
293537433	3062624801
204509004	None
189248501	710310152
3221768495	84076180
259924656	123710016
806665091085172736	3318337402
915039490925891584	None
88747251	None
4091421083	955940979747557376
244568475	774592682144464896
710470091951972352	2571656740
2835767129	None
750900400983769088	84076180
3864455602	None
2482049775	623211292
150034773	123710016
2197638482	704598358116208640
349368635	932932751195598850
534488152	90892822
250579418	None
66146040	1873654801
859575832943185921	None
876654381524975616	715103937272086528
68051999	84076180
156739855	None
37499660	None
3381172936	1873654801
261862338	None
33491581	2549016857
755519757143638020	70987200
328106513	None
789864871559045120	85385808
2411603274	328691962
703724966	None
783455286786916352	774592682144464896
98518962	59771262
2176806930	None
732213883407073280	None
1120008601	None
3041136538	68813560
2833020161	None
3655027815	None
2994310996	None
819951451	702217323424440320
342784082	84076180
4840724591	918972047711178752
3346166884	2549016857
2515388319	17503188
994871432	None
34510547	896956337128710144
4689790394	2571656740
911513143372861440	349081033
173851898	84076180
1894248438	44401042
876654381524975616	64330872
2427587065	83001152
746019471748440064	775213489413558272
4854234490	84076180
353404980	None
54332011	828677712977997824
113998361	951324955320487936
848686629774557184	3062451826
948879464922013697	None
916421467755241473	None
814803150808956928	855456773070872576
146196880	858295099960295424
633900025	None
74476740	57059339
130533702	None
2843003962	57059339
750852780613566464	367354771
2994516082	None
244568475	774592682144464896
210177223	83001152
2911277351	84076180
635203271	44093823
1375239859	57059339
124839328	17503188
3307650761	84076180
366264132	900150527727730689
64330872	70987200
152470704	None
3421519714	None
170694477	84076180
103851330	900150527727730689
363424822	2549016857
184107522	989053890
890294332581978112	None
824233384306155521	771843528062304256
710681224587681793	855456773070872576
4091421083	66817329
27955535	84076180
171483132	84076180
138482134	None
2571656740	None
1202584836	771843528062304256
763505815894581248	2549016857
826841055941238785	None
905245740234141696	None
331060215	2484226796
69291540	84076180
1397688913	191619692
32151917	84076180
756314032953581568	837496936718544896
2795292704	None
250579418	828677712977997824
876654381524975616	108597503
842716159115968512	None
882822944749232128	514897990
819951451	83001152
254739487	789971899
845428791350579200	4279734976
2750273699	None
237757020	722924527085297664
873672582045872128	2484226796
176604582	953812354067820545
747136944245727232	855456773070872576
35246525	2571656740
307888489	57059339
2438939200	165106553
789864871559045120	1229931919
823984147765063680	2571656740
756314032953581568	3504327195
1059671215	None
200652435	None
89082608	None
4344192633	1918380290
951172347440099331	None
259924656	123710016
178943774	None
163627426	None
3234366029	None
786022605555982337	84076180
938868644410548225	None
851177636	97602940
74137088	2549016857
64813857	None
2262281197	None
70407996	47603635
956514800	None
805121594016272384	None
90374852	771843528062304256
461423495	84076180
713878318018404352	419001733
866843869270487041	None
60102362	2549016857
89427030	None
822505745291808768	None
40119256	57059339
840722733512163331	None
30717513	2180815704
3091284693	727417915
1337678461	85385808
4353466402	None
875320393887866881	None
2365238001	None
78622032	84076180
17222399	None
1686090558	3035584828
4040848109	789971899
868989950	94199538
858741367136288768	28958495
4440576443	17503188
62067729	2898539001
574962631	84076180
51761051	84076180
3040134382	50450157
3676630463	51797285
33491581	83001152
26800143	70987200
2812213155	2549016857
885954626465476608	2571656740
722869951090991105	172508364
4606261035	None
774235273576275968	2571656740
261862338	None
259924656	989053890
1005143544	94199538
119758906	None
89166998	None
57304102	83001152
2726927038	774592682144464896
955531981982453760	None
725409499121594368	None
50492440	84076180
342784082	764606346918518784
715127286	None
2581445056	932932751195598850
2207903506	None
223659474	2407454725
104555483	None
47950368	None
133934691	None
107467708	107467708
67958005	None
4028477116	2677646613
38890334	None
129486831	2549016857
27069796	68776394
390294578	None
34620908	None
275785667	None
3327982991	855456773070872576
4689790394	70987200
185469515	None
89311291	84076180
198580689	84076180
55381609	349081033
360922497	855456773070872576
254220821	None
901214375511568388	None
3418972572	122978456
66695161	None
4091421083	234548729
30322418	None
776178491184275456	123710016
853796177141256192	421346436
261474875	50450157
753313621942337537	64708526
357232550	83001152
3131390620	859724608219557888
744989069604716544	715975769479069696
28802795	None
3351370738	1873654801
210177223	123713349
172418675	17503188
215376179	722924527085297664
253358434	None
91865068	None
17261342	84076180
54332011	3156174195
624947388	None
595054327	349081033
411888415	232432549
1636803229	None
1416075338	2484226796
63347041	855456773070872576
830921018734698497	None
625161654	2884022608
57973749	2382519241
709371326822277121	None
3158176122	84076180
2885622071	2180815704
20588447	None
2751412983	None
3438642555	2484226796
2860861229	84076180
3299440983	1873654801
136964998	855456773070872576
523424609	2640662038
990053851	28958495
36163477	None
911513143372861440	123710016
155705271	722924527085297664
137567718	None
924350046916743168	830770998714761218
83628899	123710016
1205768317	855456773070872576
4689790394	349081033
24681383	722924527085297664
56285588	None
87789529	184107522
320916324	None
329217946	None
765995582	15249841
764842920	None
819951451	855456773070872576
732213883407073280	855456773070872576
841789860	None
1337678461	900150527727730689
863975420	None
837483538207412224	None
723160558413987840	855456773070872576
1397688913	83001152
838852625525321728	None
126668791	2831838571
48838749	2549016857
487945221	236440756
455997694	None
950385654617305088	None
51761051	17503188
203100034	None
752471086252617728	2890295612
870602433445212161	989053890
723092845653950464	None
163319998	4783221709
166360070	47603635
192992008	None
400861138	None
847410540079063040	538214938
52247419	None
436249923	328691962
560627502	None
2184588386	70987200
4867802272	2382519241
519457514	None
219739064	2774914234
117168693	None
40119256	37499660
2625735322	3280752396
4344192633	162920666
308764860	None
261912695	84076180
2418450902	989053890
513884151	None
1849108129	2484226796
80924571	None
33561700	2571656740
4844527511	None
907396101707313153	None
249844029	3504327195
3436254567	3078494090
706113482211651584	None
211707946	2549016857
3295296304	4783221709
3352315822	44401042
829505478124240896	84076180
220020412	67042497
3315817372	None
4091421083	3349850399
228379111	None
1397688913	36517815
739286488953806848	44093823
1125209084	951324955320487936
163319998	None
706113482211651584	None
2681523875	2484226796
19268911	266861485
484249177	84076180
71240710	2571656740
436014662	94199538
66205927	None
174495249	None
707689797435973632	2277443459
588694011	2923397967
787809535067033600	None
62052765	771890279989317632
2855770035	68056681
89166998	None
877879530404409344	864347138146263045
3300564556	None
1079737266	None
705896480767385601	None
729336708093886465	2722294315
592058535	None
2964328751	855456773070872576
955631018173706242	49110839
90620270	3318337402
125518705	2726015161
806240522490802176	None
2696822514	4840335515
836733793503428608	855456773070872576
229668885	84076180
177716450	896956337128710144
2905830333	1543591662
69285607	176580977
914922600857505792	None
38238136	84076180
954714872973086720	932932751195598850
873917553097179136	None
48016407	69134992
2795292704	None
259924656	2549016857
715152464098566144	None
4715568856	839967151746347009
776343448773390336	None
1131834344	84076180
931253728870617088	None
3291804057	855456773070872576
3136724796	123710016
4091421083	603002482
2515388319	2831838571
904090365879349248	84076180
3346166884	328691962
68699266	None
711026845374914562	None
36494082	None
275739692	84076180
818158263292268544	771843528062304256
800384674455355394	84076180
69718818	None
1564004666	None
815129496214966272	37723058
855216074446581760	70987200
61210922	49341110
3307508578	84076180
52548800	None
62286852	69223042
913533644618256384	94199538
3131287300	None
1317453974	None
247923644	722924527085297664
755421058577104900	1315713775
80172514	855456773070872576
3319142934	None
623211292	None
3072654759	2484226796
586231964	None
342412742	47603635
129486831	113029811
2170943918	227092614
919669412298452992	114888154
3080917901	None
186950590	2726015161
233261984	None
2581445056	3035584828
2825054724	779844450147237889
4429470855	70987200
917357362238951425	None
164538791	None
136835534	239581652
4091421083	328691962
26679830	None
3354328371	None
35208660	None
846957544723677185	None
483158711	None
747136944245727232	873601783863685120
531449356	2407454725
3031601555	57059339
51906365	774592682144464896
196829993	84076180
120543419	84076180
164473283	None
96638995	84076180
1364772510	None
854193515630391296	900150527727730689
444894563	None
1266909829	None
3048589487	None
1529296482	None
785611974	775213489413558272
40069119	758519817578086400
954073732062072832	16026407
222898537	None
53031083	1241932476
883065161774444544	None
73514317	None
753313621942337537	83001152
219739064	2898539001
177716450	711026845374914562
330064578	1438038828
118723470	84076180
888473990116802560	None
783087992453885952	None
744000620689039360	951324955320487936
953812354067820545	None
945690506406907905	57059339
3999048825	878255634675847169
235222431	722924527085297664
67495697	84076180
3304155495	2549016857
2233821220	None
756314032953581568	2484226796
2391841056	None
189248501	2549016857
2427587065	113029811
245820183	None
1337678461	None
3205879733	814097742117142528
1205768317	855456773070872576
18337203	94199538
249844029	122389049
725523958146174977	None
629490778	None
303807341	84076180
3062624801	None
829726271588425728	726046594081107969
142341327	84076180
1918729770	2571656740
567287640	57059339
80740743	3156174195
3700787362	951324955320487936
494947324	None
901214375511568388	None
63281741	None
4136789541	70987200
51797285	None
924654097948725248	951324955320487936
64409164	None
2438939200	165106553
722940842416013312	738525065789247488
55974850	193984161
882822944749232128	None
135256722	123710016
2612197827	764606346918518784
876999615660392449	None
788484614524370944	722924527085297664
927229319251988480	419001733
3234190537	951324955320487936
3311215564	None
240888445	2180815704
463441019	2180815704
2515388319	715975769479069696
2605208639	722924527085297664
250579418	None
365146978	615509791
704341330311438337	84076180
712388932927889409	None
97602940	294034676
210177223	256267168
2261043273	None
19911724	989053890
778351682669412352	None
1626485588	47603635
124839328	261862338
949452841051217920	None
211295496	64708526
924051705083330560	2571656740
758502368992436225	None
158861785	None
841422229795672065	328691962
42253395	951324955320487936
47950368	None
28994137	None
63168109	84076180
110559690	84076180
764842920	None
917134308149784576	None
245998821	1564181258
4301291897	715975769479069696
149487949	84076180
66024208	37723058
4884947237	4100929702
945003775533645829	2484226796
61921838	None
932663439234863104	None
956247701049487360	None
163453650	989053890
349709347	775213489413558272
130533702	None
776476600678412288	None
1533937063	84076180
854413560209973248	2880932962
396919331	84076180
14594617	2428035731
916201588292800512	187632670
55605252	74804488
567287640	84076180
2719236629	84076180
80924571	None
136835534	83001152
60882497	55219542
934529216657461248	None
180174801	None
2454244735	123710016
79819164	None
80325819	815265179390853120
281640442	None
166790659	951324955320487936
138760279	122978456
131211142	630511432
14493980	421346436
794251511765278721	None
760562615080935424	2484226796
27808299	113029811
601074143	None
831898788335869952	None
320916324	264525268
61029947	None
864511033435664384	47603635
57059339	None
911513143372861440	None
922536802774331392	None
3313408391	None
127657430	None
3348023487	619453594
722924527085297664	None
89166998	None
114493275	37499660
2727480426	3398237661
1654227680	722508631657345024
828298107804852226	None
1467412436	None
191464236	738345843833606144
787440045477199872	None
1331666557	1870224804
865648073283846144	None
194646149	None
1489011644	None
885954626465476608	84076180
766644888	774592682144464896
135256722	989053890
2800121715	920108809133219840
250579418	2238481201
3304335599	38542474
557626454	70987200
2823971369	2484226796
334893906	349081033
61083039	None
456885286	None
722940842416013312	939052138004733952
4429470855	814097742117142528
36879200	123713349
108597503	None
60654864	83001152
64330872	None
2723477614	900150527727730689
319851719	775213489413558272
715103937272086528	None
24787703	None
311679461	839873054473867265
2455788716	None
3495495197	855456773070872576
163906354	44093823
814803150808956928	122389049
122146898	84076180
723265670922788864	None
892172730497413120	None
259924656	2428035731
96932042	2774914234
66003638	3317809823
58912895	84076180
4877704834	85385808
933061827466055681	94199538
4301291897	48603515
998340686	None
937702964587843590	207301533
802543408237727744	84076180
725766591028301824	227092614
567287640	17503188
65665737	None
64409492	None
715208809707356160	None
40155728	None
850849999	84076180
3292038585	941491418291429376
106084970	227092614
789137925271355393	2549016857
210513238	122978456
80325819	850852323878473728
2770479639	None
805856995	2257104493
2580003985	None
824447522420752387	None
3570405267	57059339
61910489	16873212
168014117	None
4759699215	2549016857
735975647093399552	None
167568597	2549016857
4877704834	900150527727730689
557626454	None
366264132	70987200
707000866138624000	None
593623765	None
832729637406986240	123710016
64813857	None
940684844731916288	70987200
1397688913	120897781
16878881	None
95498446	774592682144464896
1659202530	2484226796
247848688	None
718272972851646464	3099485283
332492589	None
3116200125	715975769479069696
950823786	84076180
803646893519581186	None
234186780	None
162104299	841536961038934016
86219123	84076180
58294125	None
553958325	None
214701026	774592682144464896
534488152	122389049
823984147765063680	None
4255612882	722924527085297664
3504327195	None
80740743	84076180
837496936718544896	None
888903609466880000	None
425919418	953812354067820545
324412469	None
229455675	86570688
3961029915	None
398412402	294034676
420567728	84076180
732213883407073280	3318337402
259609276	None
2344254678	84076180
519457514	184107522
2571656740	None
874290109	None
293601177	None
2846953492	None
46748708	174495249
1488745447	182088990
3334012875	84076180
60881156	54705249
179326395	2484226796
3028281935	47603635
261862338	None
805856995	421346436
371782711	None
32931395	None
882822944749232128	3923384661
61210922	167049356
3015533662	57059339
901154496839135234	68813560
2890250412	871133532810125312
847410540079063040	989053890
4076511802	512590511
1970397660	86570688
535960219	2549016857
884814060356857857	84076180
366264132	84076180
746032594991587328	None
902104854	84076180
3234643566	1051056432
215155077	2238481201
819951451	84076180
31159108	None
164538791	855456773070872576
1646458718	83001152
2515388319	328691962
1065700842	1444312820
97602940	989053890
36879200	57059339
71354188	759535876049436673
72638710	None
211295496	83001152
2675253050	2484226796
19336659	None
2645766463	None
198533699	871133532810125312
2821243671	89166998
39418071	84076180
34751784	None
3060499649	None
320916324	955607082182553605
162544364	918972047711178752
866020391541714944	None
4877704834	951324955320487936
143867243	None
353450108	None
4028477116	956203965842157569
905855633056034822	839873054473867265
901258516060569600	328691962
210551013	None
3025885529	None
1613674122	2484226796
236868849	84076180
1960995829	227092614
4302647595	None
4836875404	None
2903009519	3318337402
377117775	84076180
729849841736617984	2407454725
146435955	84641823
2958973030	2906710875
365146978	419001733
259924656	855456773070872576
307888489	3983928853
46287722	None
4395517815	4395517815
890294332581978112	None
220020412	2549016857
224050553	None
43810996	774592682144464896
956449286	None
234954636	123710016
62931701	None
809733283860856832	None
2557801202	951324955320487936
65714877	None
2515388319	48603515
2617508361	None
3346166884	2677646613
758348638330454017	85385808
895054040220008453	None
937796783769554945	123710016
1646769733	47603635
772819267033133056	None
1034924761	755471637516922881
709764763052589058	2407454725
4547514214	4765908456
4344192633	None
2362688415	951324955320487936
103426442	66220255
494366716	842193860
321162816	None
210177223	810225408788598784
954351896441032704	None
168855531	None
132317098	None
337699177	None
819951451	None
955607082182553605	2571656740
4136789541	855456773070872576
2438939200	873601783863685120
